word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
outline,outline,'autlain,"n. the line that appears to bound an object
n. a sketchy summary of the main points of an argument or theory
n. a schematic or preliminary plan","n. 大纲, 轮廓, 概要
vt. 描画轮廓, 描述要点
n. 大纲, 分级, 轮廓
[计] 大纲, 分级, 轮廓",n:44/v:56,3,1,gk cet4 cet6 ky toefl ielts gre,2838,4429,outline
outlook,outlook,'autluk,"n a habitual or characteristic mental attitude that determines how you will interpret and respond to situations
n belief about (or mental picture of) the future
n the act of looking out","n. 观点, 景色, 前途, 了望
[经] 展望",n:100,2,0,cet4 cet6 ky toefl,5039,5863,outlook
output,output,'autput,"n. production of a certain amount
n. the quantity of something (as a commodity) that is created (usually within a given period of time)
n. what is produced in a given time period
v. to create or manufacture a specific amount","n. 输出, 产品, 产量
[计] 输出",v:4/n:96,3,1,gk cet4 cet6 ky toefl ielts,1540,4085,output
outset,outset,'autset,n the time at which something is supposed to begin,"n. 着手, 开头, 最初",n:100,2,0,cet4 cet6 ky toefl ielts gre,5658,7964,outset
outskirt,outskirt,'autskә:t,n. a part of the city far removed from the center,"n. 边缘, 郊外, 外围",,0,0,cet4 cet6,0,0,outskirt
outstanding,outstanding,.aut'stændiŋ,"s. distinguished from others in excellence
s. having a quality that thrusts itself into attention
s. owed as a debt","a. 杰出的, 突出的, 未偿付的, 未决定的
[经] 未解决的, 未偿付",j:100,3,1,gk cet4 cet6 ky toefl,2714,4000,outstanding
outward,outward,'autwәd,"a. relating to physical reality rather than with thoughts or the mind
r. toward the outside","a. 向外的, 表面的, 外服的
adv. 向外, 在外, 表面",r:63/j:37,1,0,gk cet4 cet6 ky toefl,8743,8599,outward
outwards,outwards,'autwәdz,r toward the outside,adv. 向外地,r:100,1,0,cet4 cet6,8555,29133,outwards
oval,oval,'әuvәl,"n a closed plane curve resulting from the intersection of a circular cone and a plane cutting completely through it
s rounded like an egg","n. 椭圆形
a. 卵形的, 椭圆形的",j:73/n:27,2,0,gk cet4 cet6 ky toefl ielts,9791,6604,oval
oven,oven,'ʌvәn,n. kitchen appliance used for baking or roasting,"n. 烤箱, 灶, 子宫
[化] 烘箱",n:100,2,1,cet4 cet6 ky toefl,4188,2920,oven
overall,overall,'әuvәrɒ:l,"n. (usually plural) work clothing consisting of denim trousers (usually with a bib and shoulder straps)
n. a loose protective coverall or smock worn over ordinary clothing for dirty work
s. involving only main features
s. including everything","a. 全部的, 全体的, 从头至尾的, 一切在内的
adv. 从头到尾, 总的说来
n. 罩衫, 工作服",r:24/j:63/n:13,4,1,cet4 cet6 ky toefl ielts,1565,1941,overall
overcoat,overcoat,'әuvәkәut,n. an additional protective coating (as of paint or varnish),n. 外套大衣,n:100,1,0,zk gk cet4 cet6 ky,10596,12679,overcoat
overcome,overcome,.әuvә'kʌm,v. get on top of; deal with successfully,"vt. 战胜, 克服, 胜过
vi. 得胜",j:4/v:96,3,1,gk cet4 cet6 ky toefl ielts,2462,2707,overcome
overdue,overdue,'әuvә'dju:,s past due; not paid at the scheduled time,"a. 过期的, 未兑的, 迟到的, 早就成熟的
[经] 过期未付的",j:100,1,0,cet4 toefl ielts gre,11116,10973,overdue
overhead,overhead,'әuvәhed,"n. (nautical) the top surface of an enclosed space on a ship
n. a hard return hitting the tennis ball above your head
a. located or originating from above
r. above your head; in the sky","n. 经常开支, 普通用费, 天花板
a. 在头上的, 高架的
adv. 在头顶上, 在空中, 在高处, 从头到脚全部没入地
[计] 总开销; 额外开销",n:17/r:55/j:28,2,0,gk cet4 cet6 ky ielts,7523,5527,overhead
overlook,overlook,.әuvә'luk,"n. a high place affording a good view
v. look past, fail to notice
v. watch over","vt. 俯瞰, 远眺, 没注意到
n. 眺望, 俯瞰到的景色",n:2/v:98,2,0,gk cet4 cet6 ky toefl ielts gre,3391,3139,overlook
overnight,overnight,'әuvәnait,"r. during or for the length of one night
r. happening in a short time or with great speed","n. 前一天晚上, 一夜的逗留
a. 通宵的, 晚上的, 前夜的
adv. 在前一夜, 整夜, 昨晚一晚上",n:1/r:65/v:1/j:33,3,0,cet4 cet6 ky,4937,4742,overnight
overseas,overseas,'әuvә'si:z,r. in a place across an ocean,"a. 海外的, 国外的
adv. 在海外, 在国外",r:60/j:40,3,0,cet4 cet6 ky ielts,2990,4955,overseas
overtake,overtake,.әuvә'teik,v. catch up with and possibly overtake,"vt. 赶上, 突然降临于, 压倒, 代替",v:100,2,0,cet4 cet6 ky ielts,5931,8889,overtake
overtime,overtime,'әuvәtaim,"n. work done in addition to regular working hours
n. playing time beyond regulation, to break a tie
r. beyond the regular time","n. 超时, 加班, 延长时间
a. 超时的, 加班的
adv. 加班地
vt. 使超过时间",r:32/n:68,1,0,cet4 cet6 ky toefl,9766,8317,overtime
owe,owe,әu,"v. be obliged to pay or repay
v. be indebted to, in an abstract or intellectual sense
v. be in debt","vt. 亏欠, 负...债, 归功于, 怀有, 应给予, 感恩
vi. 欠钱",v:100,3,1,gk cet4 cet6 ky ielts,2323,2979,owe
owing,owing,'әuiŋ,"v be obliged to pay or repay
v be indebted to, in an abstract or intellectual sense
v be in debt
s owed as a debt","a. 未付的, 亏欠的, 受惠的, 归因于...的
[经] 应付的, 欠着的, 未付的",i:94/j:6,0,0,cet4 ky,33250,12267,owing
owl,owl,aul,n. nocturnal bird of prey with hawk-like beak and claws and large head with front-facing eyes,"n. 猫头鹰
[法] 走私",n:100,2,0,cet4 cet6 ky gre,4246,5953,owl
owner,owner,'әunә,"n. (law) someone who owns (is legal possessor of) a business
n. a person who owns something","n. 拥有者, 物主, 所有人
[经] 所有者, 物主, 业主",n:100,4,1,zk gk cet4 cet6 ky,1153,1021,owner
ownership,ownership,'әunәʃip,"n. the relation of an owner to the thing possessed; possession with the right to transfer possession to others
n. the state or fact of being an owner","n. 所有权, 物主身份
[经] 所有权, 所有制",n:100,3,0,gk cet4 cet6 ky ielts,2672,3585,ownership
ox,ox,ɒks,"n. an adult castrated bull of the genus Bos; especially Bos taurus
n. any of various wild bovines especially of the genera Bos or closely related Bibos",n. 牛,,1,0,gk cet4 cet6 ky,11804,0,ox
oxygen,oxygen,'ɒksәdʒәn,n. a nonmetallic bivalent element that is normally a colorless odorless tasteless nonflammable diatomic gas; constitutes 21 percent of the atmosphere by volume; the most abundant element in the earth's crust,"n. 氧
[化] 氧O-2",n:100,2,0,gk cet4 ky toefl,3719,3839,oxygen
pace,pace,peis,"n. the rate of moving (especially walking or running)
n. the relative speed of progress or change
n. a step in walking or running
v. walk with slow or fast paces","n. 速度, 步调, 步法
vi. 踱步, 缓慢走
vt. 用步测, 踱步于",v:25/n:75,3,1,gk cet4 cet6 ky toefl ielts,2461,2533,pace
pacific,pacific,pә'sifik,"n. the largest ocean in the world
a. relating to or bordering the Pacific Ocean
s. disposed to peace or of a peaceful nature","n. 太平洋
a. 太平洋的, 太平洋沿岸的, 爱好和平的, 安静的, 平息的",j:100,0,0,zk gk cet4 cet6 ielts,2913,26607,pacific
pack,pack,pæk,"n. a complete collection of similar things
n. a convenient package or parcel (as of cigarettes or film)
n. a group of hunting animals
n. a cream that cleanses and tones the skin","n. 包裹, 一伙, 一副, 背包, 包装
vt. 包装, 捆扎, 塞满, 压紧, 挑选
vi. 包装货物, 挤, 群集, 被包装
[计] 压缩",n:47/v:53,4,1,gk cet4 ky toefl gre,2523,2273,pack
package,package,'pækidʒ,"n. a collection of things wrapped or boxed together
n. a wrapped container","n. 包裹, 套装软件, 包, 包装用物, 程序包
vt. 包装, 打包
a. 一揽子的
[计] 包, 软件包, 包装",v:9/n:91,4,1,zk gk cet4 cet6 ky toefl ielts,1336,1685,package
packet,packet,'pækit,"n. (computer science) a message or message fragment
n. a small package or bundle","n. 小包, 一批信件, 大量, 信息包
vt. 打包, 装进小包
[计] 分组, 分组报文, 数据分组",n:100,2,1,gk cet4 cet6 ky,3805,6240,packet
pad,pad,pæd,"n. a number of sheets of paper fastened together along one edge
n. the large floating leaf of an aquatic plant (as the water lily)
n. a block of absorbent material saturated with ink; used to transfer ink evenly to a rubber stamp
n. a flat mass of soft material used for protection, stuffing, or comfort","n. 填补, 衬垫, 印色盒, 路
vt. 填补, 走, 夸大
vi. 步行
[计] 焊接点; 包装配/拆卸",v:11/n:89,2,0,cet4 cet6 ky ielts,5284,3664,pad
pail,pail,peil,n. the quantity contained in a pail,"n. 桶, 提桶",n:100,0,0,cet4 cet6 ky,20588,14177,pail
pain,pain,pein,"n. a symptom of some physical hurt or disorder
n. emotional distress; a fundamental feeling that people try to avoid
n. a somatic sensation of acute discomfort
n. a bothersome annoying person","n. 痛苦, 疼痛, 辛苦
vt. 使痛苦, 痛苦
vi. 作痛, 疼",v:2/n:98,4,1,gk cet4 cet6 ky,1184,937,pain
painful,painful,'peinful,a. causing physical or psychological pain,"a. 痛苦的, 困难的, 令人烦恼的
[医] 疼痛的",j:100,3,1,gk cet4 cet6 ky,3638,3034,painful
paint,paint,peint,"n. a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating
v. make a painting
v. apply paint to; coat with paint
v. make a painting of","n. 油漆, 颜料, 绘画作品, 涂漆
vt. 油漆, 绘, 画, 描绘, 装饰, 点缀
vi. 绘画, 涂漆",n:35/v:65,4,1,zk gk cet4 ky,2040,1555,paint
painter,painter,'peintә,"n. an artist who paints
n. a worker who is employed to cover objects with paint
n. a line that is attached to the bow of a boat and used for tying up (as when docking or towing)","n. 画家, 油漆匠
[机] 油漆匠, 喷漆匠",n:100,2,1,gk cet4 ky,3579,3322,painter
painting,painting,'peintiŋ,"n. graphic art consisting of an artistic composition made by applying paints to a surface
n. creating a picture with paints
n. the act of applying paint to a surface
n. the occupation of a house painter","n. 画, 绘画, 油漆
[化] 涂漆",n:100,4,1,gk cet4 cet6 ky toefl ielts,1348,1056,painting
pale,pale,peil,"v. turn pale, as if in fear
s. very light colored; highly diluted with white
s. (of light) lacking in intensity or brightness; dim or feeble
s. lacking in vitality or interest or effectiveness","n. 栅栏, 界线, 范围
a. 苍白的, 暗淡的, 无力的
vi. 变苍白, 变暗, 失色
vt. 使变苍白, 使失色, 用栅栏围",j:94/v:6,3,1,zk gk cet4 cet6 ky toefl,2315,2935,pale
palm,palm,pɑ:m,"n. the inner surface of the hand from the wrist to the base of the fingers
n. a linear unit based on the length or width of the human hand
n. any plant of the family Palmae having an unbranched trunk crowned by large pinnate or palmate leaves","n. 手掌, 棕榈, 胜利
vt. 与...握手, 藏...于掌中",v:2/n:98,2,0,cet4 cet6 ky ielts,3703,2991,palm
pan,pan,pæn,"n. cooking utensil consisting of a wide metal vessel
n. (Greek mythology) god of fields and woods and shepherds and flocks; represented as a man with goat's legs and horns and ears; identified with Roman Sylvanus or Faunus
n. shallow container made of metal
n. chimpanzees; more closely related to Australopithecus than to other pongids","n. 平锅, 浅盘, 盆地, 硬土层, 拍摄全景
v. 上下左右移动, 摇镜头, 淘洗, 淘金",v:11/n:89,3,1,gk cet4 cet6 ky gre,4319,2479,pan
panda,panda,'pændә,"n large black-and-white herbivorous mammal of bamboo forests of China and Tibet; in some classifications considered a member of the bear family or of a separate family Ailuropodidae
n reddish-brown Old World raccoon-like carnivore; in some classifications considered unrelated to the giant pandas","n. 大熊猫, 小熊猫",n:100,1,0,zk gk cet4 ky,15519,14691,panda
pane,pane,pein,n. sheet glass cut in shapes for windows or doors,"n. 窗玻璃, 方框, 方格, 窗格
vt. 嵌窗玻璃于
[计] 窗格",n:100,1,0,cet4 cet6 toefl gre,11995,10912,pane
panel,panel,'pænl,"n. sheet that forms a distinct (usually flat and rectangular) section or component of something
n. (law) a group of people summoned for jury service (from whom a jury will be chosen)
n. a group of people gathered for a special purpose as to plan or discuss an issue or judge a contest etc
n. a soft pad placed under a saddle","n. 嵌板, 仪表板, 专题讨论小组, 全体陪审员
vt. 嵌镶板",n:100,3,1,cet4 cet6 ky toefl ielts gre,1859,1607,panel
pant,pant,pænt,"n. the noise made by a short puff of steam (as from an engine)
v. breathe noisily, as when one is exhausted
v. utter while panting, as if out of breath","n. 喘息, 悸动
vi. 喘息, 渴望
vt. 气喘吁吁地说",v:13/n:87,1,0,cet4 cet6 ky ielts,10453,2690,pant
pants,pants,pænts,"n underpants worn by women
n the noise made by a short puff of steam (as from an engine)
n (usually in the plural) a garment extending from the waist to the knee or ankle, covering each leg separately
n a short labored intake of breath with the mouth open
v breathe noisily, as when one is exhausted
v utter while panting, as if out of breath","n. 裤子, 长裤, 短衬裤, 女式运动短裤",,2,1,cet4 cet6 ky toefl ielts,7747,0,pants
parade,parade,pә'reid,"n. a ceremonial procession including people marching
n. an extended (often showy) succession of persons or things
n. a visible display
v. walk ostentatiously","n. 游行, 炫耀, 阅兵
v. 游行, 炫耀, (使)列队行进",v:16/n:84,2,0,cet4 cet6 ky toefl ielts,4972,3907,parade
paradise,paradise,'pærәdais,n. (Christianity) the abode of righteous souls after death,"n. 天堂, 乐园, 伊甸园",n:100,2,0,cet4 cet6 ielts,5567,6816,paradise
paragraph,paragraph,'pærәgrɑ:f,"n. one of several distinct subdivisions of a text intended to separate ideas; the beginning is usually marked by a new indented line
v. divide into paragraphs, as of text
v. write about in a paragraph
v. write paragraphs; work as a paragrapher","n. 段落, 短评
vt. 将...分段, 分段落
vi. 写短讯
[计] 段落",n:100,2,0,gk cet4 cet6 ky,2495,5897,paragraph
parallel,parallel,'pærәlel,"n. (mathematics) one of a set of parallel geometric figures (parallel lines or planes)
v. be parallel to
v. make or place parallel to something
a. being everywhere equidistant and not intersecting","n. 平行, 对比, 相匹敌之物
a. 平行的, 相似的
vt. 与...平行, 与...相似, 相比, 使平行
[计] 并联; 并行",r:17/j:34/v:17/n:32,2,1,gk cet4 cet6 ky toefl ielts gre,3869,5840,parallel
parcel,parcel,'pɑ:sl,"n. the allotment of some amount by dividing something
v. divide into parts
v. cover with strips of canvas
v. make into a wrapped container","n. 包裹, 部分, 片
vt. 分配, 打包
a. 部分的
adv. 局部地",v:8/n:92,2,0,gk cet4 cet6 ky ielts,4933,7729,parcel
parliament,parliament,'pɑ:lәmәnt,n. a legislative assembly in certain countries,"n. 国会, 议会
[法] 会议, 国会, 议院",n:100,4,1,cet4 cet6 ky ielts,994,5169,parliament
parlor,parlor,'pɑ:lә,n. reception room in an inn or club where visitors can be received,"n. 客厅, 会客室, 小店
a. 客厅的",n:100,0,0,cet4,0,6423,parlor
part,part,pɑ:t,"n. something determined in relation to something that includes it
n. something less than the whole of a human artifact
n. a portion of a natural object
n. that which concerns a person with regard to a particular role or situation","n. 部分, 局部, 零件, 要素, 等分, 职责, 角色, 部位
vt. 分开, 分离, 断绝, 区别, 分配
vi. 分开, 断裂, 分手
a. 部分的, 局部的
adv. 部分地, 有些",i:2/r:8/v:2/n:88,3,1,zk gk cet4 ky ielts,140,178,part
partial,partial,'pɑ:ʃәl,"s. being or affecting only a part; not total
a. showing favoritism","a. 部分的, 偏袒的, 偏爱的
n. 分音",j:99/n:1,2,0,cet4 cet6 ky toefl ielts gre,3804,4546,partial
partially,partially,'pɑ:ʃәli,r. in part; in some degree; not wholly,"adv. 部分地, 一部分地, 不公平地",r:100,2,0,cet4 cet6 toefl,4723,4379,partially
participate,participate,pɑ:'tisipeit,v. share in something,"vi. 参加, 分享, 参与, 带有
vt. 分享, 分担",v:100,3,0,gk cet4 cet6 ky toefl ielts,2783,1482,participate
particle,particle,'pɑ:tikl,"n. a body having finite mass and internal structure but negligible dimensions
n. a function word that can be used in English to form phrasal verbs","n. 颗粒, 粒子, 质点, 极小量
[化] 粒子; 质点",n:100,2,0,cet4 cet6 ky toefl ielts,3155,3683,particle
particular,particular,pә'tikjulә,"n. a fact about some part (as opposed to general)
n. (logic) a proposition that asserts something about some (but not all) members of a class
s. unique or specific to a person or thing or category
s. separate and distinct from others of the same group or category","n. 一项(或条、点), 个别项目, 详细说明
a. 特别的, 独有的, 挑剔的, 详尽的",r:24/j:76,4,1,gk cet4 cet6 ky gre,431,948,particular
particularly,particularly,pә'tikjjlәli,"r. to a distinctly greater extent or degree than is common
r. specifically or especially distinguished from others","adv. 特别, 格外, 尤其, 详细地, 细致地",r:100,4,1,cet4 cet6,441,781,particularly
partly,partly,'pɑ:tli,r in part; in some degree; not wholly,"adv. 部分地, 在一定程度上",r:100,3,1,gk cet4 cet6 ky,1638,2824,partly
partner,partner,'pɑ:tnә,"n. a person who is a member of a partnership
v. provide with a partner
v. act as a partner","n. 合伙人, 股东, 伙伴, 伴侣
vt. 与...合伙, 组成一对
vi. 做伙伴, 当助手",v:4/n:96,4,1,gk cet4 cet6 ky,1144,1048,partner
passenger,passenger,'pæsindʒә,n. a traveler riding in a vehicle (a boat or bus or car or plane or train etc) who is not operating it,"n. 乘客, 旅客
[经] 乘客, 旅客",n:100,3,1,zk gk cet4 cet6 ky,2001,2080,passenger
passion,passion,'pæʃәn,"n. a strong feeling or emotion
n. a feeling of strong sexual desire
n. the suffering of Jesus at the Crucifixion","n. 激情, 酷爱, 热爱, 强烈感情, 耶稣受难(故事)",n:100,3,0,cet4 cet6 ky toefl ielts,2957,2283,passion
passive,passive,'pæsiv,"a. lacking in energy or will
s. peacefully resistant in response to injustice
a. expressing that the subject of the sentence is the patient of the action denoted by the verb","a. 消极的, 被动的, 冷漠的, 顺从的, 无源的
[医] 被动的",j:99/n:1,2,0,gk cet4 cet6 ky toefl ielts gre,4512,5680,passive
paste,paste,peist,"n. any mixture of a soft and malleable consistency
n. a hard, brilliant lead glass that is used in making artificial jewelry
n. an adhesive made from water and flour or starch; used on paper and paperboard
v. hit with the fists","n. 面团, 面食, 浆糊, 糊状物, 粘贴, 用拳重击
vt. 用浆糊粘, 张贴, 狠狠地打
[计] 粘贴",v:30/n:70,1,0,cet4 cet6 ky,8942,7619,paste
pastime,pastime,'pæstaim,n. a diversion that occupies one's time and thoughts (usually pleasantly),"n. 消遣, 娱乐, 游戏",n:100,1,0,cet4 cet6 ky ielts,11164,11138,pastime
pat,pat,pæt,"n. the sound made by a gentle blow
s. exactly suited to the occasion
r. completely or perfectly","n. 轻拍
v. 轻拍
adv. 适时, 正好, 恰好, 毫不迟疑, 熟记地
a. 恰好的, 合适的, 熟练的, 坚定的, 人为的",n:16/v:84,2,0,cet4 cet6 ky,3881,4539,pat
patch,patch,pætʃ,"n. a piece of cloth used as decoration or to mend or cover a hole
n. a short set of commands to correct a bug in a computer program
v. to join or unite the pieces of
v. provide with a patch; also used metaphorically","n. 片, 补缀, 碎片, 斑, 傻瓜
vt. 补缀, 掩饰, 拼凑, 平息
[计] 修补; 拼凑",v:13/n:87,2,0,cet4 cet6 ky toefl ielts gre,3039,3316,patch
path,path,pɑ:θ,"n. a way especially designed for a particular use
n. an established line of travel or access
n. a line or route along which something travels or moves","n. 路径, 小路, 道路, 途径, 路线, 轨道
[计] 路径; DOS内部命令:设定DOS读取程序的路径",n:100,3,1,zk gk cet4 cet6 ky toefl,1266,1336,path
patience,patience,'peiʃәns,n. good-natured tolerance of delay or incompetence,"n. 耐性, 忍耐",n:100,2,1,gk cet4 cet6 ky toefl,4928,4177,patience
patient,patient,'peiʃәnt,"n. a person who requires medical care
a. enduring trying circumstances with even temper or characterized by such endurance","n. 病人, 承受者
a. 忍耐的, 容忍的, 有耐性的, 坚忍的",j:11/n:89,4,1,zk gk cet4 cet6 ky,384,572,patient
pattern,pattern,'pætәn,"n. a model considered worthy of imitation
v. form a pattern","n. 模范, 典型, 式样, 样品, 图案, 格调, 模式
vt. 模仿, 仿造, 以图案装饰
vi. 形成图案
[计] 模式, 图案",v:1/n:99,4,1,gk cet4 cet6 ky ielts,676,1017,pattern
pause,pause,pɒ:z,"n. a time interval during which there is a temporary cessation of something
n. temporary inactivity
v. cease an action temporarily","n. 暂停, 中止, 停顿, 间歇, 踌躇, 休止符
vi. 暂停, 中止, 停顿, 踌躇
[计] DOS内部命令:暂时停止批处理文件的执行",n:40/v:60,3,1,gk cet4 cet6 ky,2566,2777,pause
pave,pave,peiv,"n. a setting with precious stones so closely set that no metal shows
v. cover with a material such as stone or concrete to make suitable for vehicle traffic","vt. 铺设, 安排, 铺满, 为...铺路
[化] 铺设",v:100,2,0,cet4 cet6 ky toefl ielts,8451,7086,pave
pavement,pavement,'peivmәnt,n. the paved surface of a thoroughfare,"n. 路面, 人行道, 铺面路, 铺路材料",n:100,2,0,cet4 cet6 ky ielts,3861,6540,pavement
paw,paw,pɒ:,"n. a clawed foot of an animal especially a quadruped
v. scrape with the paws
v. touch clumsily","n. 爪
v. 以蹄扒地, 用爪子抓, 拼命抓, 向...乱抓, 笨拙地使用, 费力地前进",v:20/n:80,1,0,cet4 cet6 ky,10382,8033,paw
payment,payment,'peimәnt,"n. a sum of money paid or a claim discharged
n. the act of paying money","n. 付款, 支付的款项(或实物), 偿还, 报应, 惩罚
[经] 支付, 缴纳, 支付款额",n:100,4,1,cet4 cet6 ky toefl ielts,1009,2106,payment
pea,pea,pi:,"n. seed of a pea plant used for food
n. the fruit or seed of a pea plant
n. a leguminous plant of the genus Pisum with small white flowers and long green pods containing edible green seeds","n. 豌豆, 似豌豆的东西",n:100,2,0,gk cet4 cet6 ky,6504,5226,pea
peace,peace,pi:s,"n. the state prevailing during the absence of war
n. harmonious relations; freedom from disputes
n. the absence of mental stress or anxiety
n. the general security of public places","n. 和平, 和约, 治安, 和睦, 安宁, 静寂
vi. 安静下来, 不作声",n:100,5,1,zk gk cet4 ky,1123,933,peace
peaceful,peaceful,'pi:sful,a. not disturbed by strife or turmoil or war,"a. 平静的, 和平的, 和平时期的, 爱好和平的, 喜爱安静的
[法] 和平的, 爱好和平的, 和平时期的",j:100,3,1,gk cet4 cet6 ky,3937,3655,peaceful
peach,peach,pi:tʃ,"n. cultivated in temperate regions
n. downy juicy fruit with sweet yellowish or whitish flesh","n. 桃子, 桃树, 桃色, 美人儿, 极好的事物
vt. 告发
vi. 告密, 检举",n:100,2,0,gk cet4 cet6 ky,6592,5531,peach
peak,peak,pi:k,n. the top or extreme point of something (usually a mountain or hill),"n. 山峰, 巅, 山顶, 顶点, 尖峰, 帽舌
a. 最高的, 最大值的
vi. 到达最高点, 消瘦, 变憔悴, 逐渐缩小
vt. 使竖起, 使达到最高点",v:15/n:85,3,1,cet4 cet6 ky toefl gre,2312,2364,peak
pear,pear,pєә,"n. sweet juicy gritty-textured fruit available in many varieties
n. Old World tree having sweet gritty-textured juicy fruit; widely cultivated in many varieties","n. 梨子, 梨树, 梨木
[机] 梨木",n:100,1,0,zk gk cet4 cet6 ky,8976,6857,pear
pearl,pearl,pә:l,"n. a smooth lustrous round structure inside the shell of a clam or oyster; much valued as a jewel
v. gather pearls, from oysters in the ocean","n. 珍珠, 珠灰色, 杰出者, 珍贵之物
vt. 用珍珠镶, 使成珠状
vi. 成珠子状, 采珍珠, 用珍珠做",v:1/n:99,2,0,cet4 cet6 ky toefl,6574,45772,pearl
peasant,peasant,'peznt,"n. a country person
n. one of a (chiefly European) class of agricultural laborers
n. a crude uncouth ill-bred person lacking culture or refinement","n. 农夫, 乡下人",n:100,2,0,gk cet4 cet6 ky,2564,4680,peasant
pebble,pebble,'pebl,n. a small smooth rounded rock,"n. 小圆石, 小鹅卵石, 水晶透镜, 碎石花纹
[医] 小石",n:100,1,0,cet4 cet6 ky toefl,7993,11162,pebble
peculiar,peculiar,pi'kju:ljә,"s. markedly different from the usual
s. characteristic of one only; distinctive or special","a. 奇特的, 罕见的, 特殊的, 特别的
n. 特有财产, 特权",j:100,2,0,cet4 cet6 ky toefl ielts,4476,5505,peculiar
peel,peel,pi:l,"n. British politician (1788-1850)
n. the rind of a fruit or vegetable","n. 皮, 外壳
vt. 削...皮, 剥去...的壳
vi. 蜕皮, 剥落, 脱皮, 脱去衣服",n:20/v:80,2,0,cet4 cet6 ky ielts gre,6496,3920,peel
peep,peep,pi:p,"v. look furtively
v. cause to appear
v. make high-pitched sounds
v. speak in a hesitant and high-pitched tone of voice","n. 一瞥, 偷看, 不完全的景象, 初现, 吱吱声, 嘀咕抱怨声, 汽车喇叭声
vi. 窥视, 出现, 吱吱叫
vt. 使隐约显现",n:46/v:54,1,0,cet4 cet6 ky gre,12052,16608,peep
penetrate,penetrate,'penitreit,"v. pass into or through, often by overcoming resistance
v. come to understand
v. make one's way deeper into or through
v. insert the penis into the vagina or anus of","vt. 穿透, 刺穿, 渗透, 看穿, 洞察, 了解, 使充溢
vi. 刺入, 看穿, 渗透, 打进",v:100,2,0,cet4 cet6 ky toefl ielts gre,5036,5392,penetrate
peninsula,peninsula,pi'ninsjulә,n. a large mass of land projecting into a body of water,"n. 半岛, 突出的地方, 伊比利亚半岛",n:100,2,0,cet4 cet6 ky toefl gre,7750,9009,peninsula
penny,penny,'peni,"n. a fractional monetary unit of Ireland and the United Kingdom; equal to one hundredth of a pound
n. a coin worth one-hundredth of the value of the basic unit","n. 便士, 一分, 小钱, 点滴
[经] 便士",,3,1,zk gk cet4 cet6 ky ielts,4306,0,penny
pension,pension,'penʃәn,"n. a regular payment to a person that is intended to allow them to subsist without working
v. grant a pension to","n. 养老金, 退休金, 津贴, 年金, 抚恤金, 膳宿学校, 膳宿费
vt. 发给退休金, 用津贴拉拢",v:1/n:99,3,1,gk cet4 cet6 ky ielts gre,1490,3785,pension
pepper,pepper,'pepә,"n. climber having dark red berries (peppercorns) when fully ripe; southern India and Sri Lanka; naturalized in northern Burma and Assam
n. pungent seasoning from the berry of the common pepper plant of East India; use whole or ground
n. sweet and hot varieties of fruits of plants of the genus Capsicum
v. add pepper to","n. 胡椒粉, 胡椒, 辣椒
[化] 胡椒; 辣椒; 花椒",v:4/n:96,3,1,gk cet4 cet6 ky,5443,1923,pepper
perceive,perceive,pә'si:v,"v. to become aware of through the senses
v. become conscious of","v. 感觉; 认识, 理解; 察觉到, 意识到, 注意到",v:100,2,0,cet4 cet6 ky toefl ielts,2776,2165,perceive
percent,percent,pә'sent,n a proportion in relation to a whole (which is usually the amount per hundred),"n. 百分比, 百分数, 部分
[机] 百分率",,5,0,zk gk cet4 cet6 ky ielts,2802,0,percent
percentage,percentage,pә'sentidʒ,n. a proportion in relation to a whole (which is usually the amount per hundred),"n. 百分比, 比率, 部分, 可能性
[计] 百分比",n:100,3,0,gk cet4 cet6 ky toefl ielts,2610,1787,percentage
perfectly,perfectly,'pә:fiktli,r. in a perfect or faultless way,"adv. 完全地, 无瑕疵地, 完整地",r:100,3,1,cet4 cet6,2036,2435,perfectly
perform,perform,pә'fɒ:m,"v. carry out or perform an action
v. perform a function
v. give a performance (of something)","vt. 进行, 履行, 完成, 执行, 表演
vi. 行动, 工作, 执行, 演出",v:100,4,1,gk cet4 cet6 ky toefl,1138,953,perform
performance,performance,pә'fɒ:mәns,"n. a dramatic or musical entertainment
n. the act of presenting a play or a piece of music or other entertainment
n. the act of performing; of doing something successfully; using knowledge as distinguished from merely possessing it
n. any recognized accomplishment","n. 施行, 工作情况, 成绩, 行为, 表现, 演出
[电] 绩效, 性能",n:100,4,1,gk cet4 cet6 ky toefl ielts,688,675,performance
perfume,perfume,'pә:fju:m,"n. a toiletry that emits and diffuses a fragrant odor
v. fill or impregnate with an odor
v. apply perfume to","n. 香水, 香气, (悦人的)气氛, 美名
vt. 洒香水于, 薰香, 使充满香气",v:6/n:94,2,0,gk cet4 cet6 ky toefl ielts,7033,6592,perfume
perhaps,perhaps,pә'hæps,r by chance,"adv. 也许, 大概",r:100,5,1,zk gk cet4 cet6 ky,249,435,perhaps
