word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
grove,grove,grәuv,"n. a small growth of trees without underbrush
n. garden consisting of a small cultivated wood without undergrowth",n. 小树林,n:100,2,0,cet6 gre,6481,7155,grove
grovel,grovel,'grɒvl,v show submission or fear,"vi. 趴, 匍匐, 卑躬屈膝",v:100,0,0,gre,21873,24523,grovel
growl,growl,graul,n. the sound of growling (as made by animals),"n. 吠声, 咆哮声
v. 怒吠, 咆哮, 吼",n:35/v:65,1,0,cet6 ielts gre,8237,8745,growl
growth,growth,grәuθ,"n. (biology) the process of an individual organism growing organically; a purely biological unfolding of events involved in an organism changing gradually from a simple to a more complex level
n. a progression from simpler to more complex forms
n. vegetation that has grown
n. (pathology) an abnormal proliferation of tissue (as in a tumor)","n. 生长, 栽培, 增长
[计] 等比级数",n:100,4,1,gk cet4 cet6 ky ielts,770,787,growth
grudge,grudge,grʌdʒ,"n. a resentment strong enough to justify retaliation
v. accept or admit unwillingly","n. 怨恨, 恶意
vt. 怀恨, 嫉妒, 吝惜",v:6/n:94,1,0,toefl ielts gre,14376,14032,grudge
grueling,grueling,'^ruәliŋ,s characterized by effort to the point of exhaustion; especially physical effort,"a. 折磨人的, 使人精疲力尽的
n. 痛打, 惩罚",j:88/n:12,0,0,gre,0,14218,grueling
gruesome,gruesome,'gru:sәm,s shockingly repellent; inspiring horror,"a. 可怕的, 令人毛骨悚然的, 阴森的",j:100,1,0,gre,14357,11393,gruesome
gruff,gruff,grʌf,s. deep and harsh sounding as if from shouting or illness or emotion,"a. 粗哑的, 粗鲁的, 粗率的, 板着脸孔的",j:100,0,0,toefl gre,19553,16108,gruff
grumble,grumble,'grʌmbl,"n. a complaint uttered in a low and indistinct tone
v. to utter or emit low dull rumbling sounds","n. 怨言, 满腹牢骚
vi. 抱怨, 发牢骚, 发隆隆声
vt. 抱怨",n:9/v:91,1,0,cet6 toefl ielts gre,8731,8559,grumble
grumpy,grumpy,'grʌmpi,s annoyed and irritable,"a. 性情乖戾的, 脾气暴躁的, 生气的",j:100,1,0,toefl gre,20346,17444,grumpy
guarantee,guarantee,.gærәn'ti:,"n. a written assurance that some product or service will be provided or will meet certain specifications
n. an unconditional commitment that something will happen or that something is true
n. a collateral agreement to answer for the debt of another in case that person defaults
v. give surety or assume responsibility","n. 担保, 抵押品, 保证书
vt. 保证, 担保",n:32/v:68,4,1,gk cet4 cet6 ky toefl ielts gre,2525,2774,guarantee
guardian,guardian,'gɑ:diәn,n a person who cares for persons or property,"n. 看守者, 监护人, 保护人
a. 保护的",n:100,2,0,ielts,2951,5671,guardian
guest,guest,gest,"n. a visitor to whom hospitality is extended
n. United States journalist (born in England) noted for his syndicated homey verse (1881-1959)
n. a customer of a hotel or restaurant etc.","n. 客人, 来宾, 旅客
[化] 客体",v:1/n:99,4,1,zk gk ielts,1649,1310,guest
guests,guests,,"n a visitor to whom hospitality is extended
n United States journalist (born in England) noted for his syndicated homey verse (1881-1959)
n a customer of a hotel or restaurant etc.
n (computer science) any computer that is hooked up to a computer network",n. 客人；来宾（guest的复数）,,0,0,ielts,0,0,guests
guffaw,guffaw,gʌ'fɒ:,"n. a burst of deep loud hearty laughter
v. laugh boisterously","v. 哄笑, 狂笑
n. 哄笑, 狂笑",v:48/n:52,0,0,gre,25239,24747,guffaw
guidance,guidance,'gaidns,"n. something that provides direction or advice as to a decision or course of action
n. the act of guiding or showing the way","n. 指导, 领导
[医] 导",n:100,2,0,gk cet4 cet6 ky ielts,2601,3869,guidance
guide,guide,gaid,"n. someone who shows the way by leading or advising
n. a structure or marking that serves to direct the motion or positioning of something
v. be a guiding or motivating force or drive
v. use as a guide","n. 引导者, 导游, 指南, 路标
vt. 指导, 支配, 管理, 带领, 操纵
vi. 任向导
[计] 辅助线",v:34/n:66,4,1,gk cet4 cet6 ky ielts,1645,1779,guide
guideline,guideline,'gaidlain,n. a light line that is used in lettering to help align the letters,"n. 指导路线, 方针, 指标
[经] 指导路线, 方针, 准则",n:100,2,0,ky ielts,2994,3064,guideline
guild,guild,gild,n a formal association of people with similar interests,"n. 团体, 协会, 行业协会
[经] 同业公会",n:100,2,0,ielts,5732,12308,guild
guile,guile,gail,"n shrewdness as demonstrated by being skilled in deception
n the quality of being crafty
n the use of tricks to deceive someone (usually to extract money from them)","n. 狡猾, 狡计",n:100,0,0,toefl gre,22120,24013,guile
guileless,guileless,'gailis,s. free of deceit,"a. 不狡猾的, 诚实的",j:100,0,0,toefl gre,36129,26907,guileless
guillotine,guillotine,'gilәti:n,"n. instrument of execution that consists of a weighted blade between two vertical poles; used for beheading people
v. kill by cutting the head off with a guillotine","n. 断头台, 截断机, 切除器
vt. 用断头台斩首, 用截断机切",v:7/n:93,0,0,gre,16628,20980,guillotine
guilt,guilt,gilt,"n. the state of having committed an offense
n. remorse caused by feeling responsible for some offense","n. 罪行, 内疚
[法] 罪, 犯罪, 罪行",n:100,2,0,cet6 ky gre,3827,3628,guilt
guilty,guilty,'gilti,"a. responsible for or chargeable with a reprehensible act
s. showing a sense of guilt","a. 犯罪的, 有过失的, 自觉有错的, 心虚的
[法] 有罪的, 犯罪的, 自觉有罪的",j:100,3,1,gk cet4 cet6 ky gre,2126,2061,guilty
guise,guise,gaiz,n. an artful or simulated semblance,"n. 相似, 外观, 伪装
v. 穿戴, 伪装",n:100,1,0,toefl gre,8635,10606,guise
guitar,guitar,gi'tɑ:,n. a stringed instrument usually having six strings; played by strumming or plucking,n. 吉他,n:100,3,0,zk gk cet6 ky ielts,2516,3658,guitar
gulch,gulch,gʌlʃ,n. a narrow gorge with a stream running through it,"n. 地沟, 冲沟",n:100,0,0,gre,0,22197,gulch
gull,gull,gʌl,"n. mostly white aquatic bird having long pointed wings and short legs
v. fool or hoax","n. 鸥, 易受骗之人, 呆子
vt. 欺诈, 骗",v:2/n:98,0,0,toefl gre,9078,12178,gull
gullible,gullible,'gʌlibl,s. easily tricked because of being too trusting,"a. 易受骗的
[法] 易受骗的, 轻信的",j:100,1,0,gre,19667,19817,gullible
gully,gully,'gʌli,n. deep ditch cut by running water (especially after a prolonged downpour),"n. 小峡谷, 排水沟",n:100,1,0,gre,10426,13639,gully
gulp,gulp,gʌlp,"n. a large and hurried swallow
n. a spasmodic reflex of the throat made as if in swallowing
v. to swallow hurriedly or greedily or in one draught
v. utter or make a noise, as when swallowing too quickly","vt. 吞, 大口大口地吸气, 吸收, 抑制
vi. 吞咽
n. 吞咽
[计] 字节组",n:39/v:61,1,0,toefl gre,10772,11209,gulp
gum,gum,gʌm,"n. any of various substances (soluble in water) that exude from certain plants; they are gelatinous when moist but harden on drying
v. cover, fill, fix or smear with or as if with gum
v. become sticky
v. exude or form gum","n. 树胶, 橡皮, 橡皮糖, 牙床, 老天
vt. 涂以树胶, 用胶粘, 使有粘性
vi. 分泌树胶, 发粘",v:5/n:95,2,0,cet4 cet6 ky gre,7896,5971,gum
guru,guru,'guru:,"n. a Hindu or Buddhist religious leader and spiritual teacher
n. each of the first ten leaders of the Sikh religion
n. a recognized leader in some field or of some movement","n. 古鲁(印度教导师)
[医] 柯拉子",n:100,1,0,gre,15665,8024,guru
gush,gush,gʌʃ,"n a sudden rapid flow (as of water)
n an unrestrained expression of emotion
v gush forth in a sudden stream or jet
v praise enthusiastically
v issue in a jet; come out in a jet; stream or spring forth","n. 涌出, 滔滔不绝地讲话
v. 涌出, 迸出, 滔滔不绝的讲话",n:15/v:85,1,0,toefl ielts gre,15176,11252,gush
gusher,gusher,'^ʌʃә(r),n. an oil well with a strong natural flow so that pumping is not necessary,"[经] 喷油井, 自喷井",n:100,0,0,gre,47756,29800,gusher
gust,gust,gʌst,n. a strong current of air,"n. 突然一阵, 趣味, 爱好",v:18/n:82,1,0,cet6 toefl ielts gre,15153,10137,gust
gustation,gustation,gʌs'teiʃәn,"n the faculty of distinguishing sweet, sour, bitter, and salty properties in the mouth","n. 尝味, 味觉
[医] 味觉, 尝味",,0,0,gre,0,0,gustation
gustatory,gustatory,'gʌstәtәri,a. of or relating to gustation,"a. 尝味的, 味觉的
[医] 味觉的, 味的",j:100,0,0,gre,0,34034,gustatory
gusto,gusto,'gʌstәu,n. vigorous and enthusiastic enjoyment,"n. 爱好, 嗜好, 由衷的高兴",n:100,0,0,gre,18993,16728,gusto
gutless,gutless,'gʌtlis,a. lacking courage or vitality,a. 无胆量的,j:100,0,0,gre,40616,29539,gutless
gutter,gutter,'gʌtә,"n. a channel along the eaves or on the roof; collects and carries away rainwater
n. misfortune resulting in lost effort or money
n. a worker who guts things (fish or buildings or cars etc.)
n. a tool for gutting fish","n. 排水沟, 槽, 贫民区
vt. 开沟于
vi. 流
[计] 装订线",v:3/n:97,1,0,cet6 gre,7703,10884,gutter
guttle,guttle,'gʌtl,v eat greedily,v. 狼吞虎咽地吃喝,,0,0,gre,0,0,guttle
guy,guy,gai,"n. an informal term for a youth or man
n. an effigy of Guy Fawkes that is burned on a bonfire on Guy Fawkes Day
n. a cable, wire, or rope that is used to brace something (especially a tent)
v. steady or support with a guy wire or cable","n. 家伙, 支索
vt. 用支索撑住, 取笑, 嘲弄
vi. 逃跑",v:1/n:99,4,1,cet4 ky ielts gre,2409,364,guy
guzzle,guzzle,'gʌzl,v. drink greedily or as if with great thirst,"v. 狂饮, 暴食, 喝酒化掉(钱)",v:100,0,0,gre,33027,21455,guzzle
gym,gym,dʒim,n athletic facility equipped for sports or physical training,"n. +体育馆, 体育训练, 体育课, 体操",n:100,2,0,zk ielts,9878,3876,gym
gymnasium,gymnasium,dʒim'neiziәm,n. athletic facility equipped for sports or physical training,"n. 健身房, 体育馆
[医] 体育馆, 健身室, 运动场",n:100,1,0,zk cet4 cet6 ky ielts,15478,13057,gymnasium
gynaecocracy,gynaecocracy,",dʒaini'kɔkrәsi, ^ai-",,"n. 妇女当政, 女权政治",,0,0,gre,0,0,gynaecocracy
gyrate,gyrate,'dʒaireit,v. to wind or move in a spiral course,"a. 旋涡状的
vi. 旋转, 不停地转动",v:100,0,0,gre,34996,23876,gyrate
habit,habit,'hæbit,"n. an established custom
n. (psychology) an automatic pattern of behavior in reaction to a specific situation; may be inherited or acquired through frequent repetition
n. a distinctive attire worn by a member of a religious order
n. the general form or mode of growth (especially of a plant or crystal)","n. 习惯, 嗜好, 习性
vt. 使穿衣",n:100,3,1,zk gk cet4 cet6 ky ielts,2239,2308,habit
habitable,habitable,'hæbitәbl,s. fit for habitation,"a. 适于居住的, 可居住的",j:100,0,0,gre,21087,18476,habitable
habitat,habitat,'hæbitæt,n. the type of environment in which an organism or group normally lives or occurs,"n. 栖息地, 居留地, 自生地, 聚集处
[医] 习生地, 产地, 生境, 栖所",n:100,2,0,ky toefl gre,4609,3221,habitat
habits,habits,,"n an established custom
n (psychology) an automatic pattern of behavior in reaction to a specific situation; may be inherited or acquired through frequent repetition
n a distinctive attire worn by a member of a religious order
n the general form or mode of growth (especially of a plant or crystal)
n attire that is typically worn by a horseback rider (especially a woman's attire)
n excessive use of drugs
v put a habit on",n. 习性；习惯（habit的复数）,,0,0,ielts,0,0,habits
habituate,habituate,hә'bitjueit,v. make psychologically or physically used (to something),"vt. 使习惯于, 使熟习于",v:100,0,0,gre,39925,28024,habituate
hack,hack,hæk,"n. one who works hard at boring tasks
n. a mediocre and disdained writer
n. a tool (as a hoe or pick or mattock) used for breaking up the surface of the soil
n. an old or over-worked horse","n. 劈, 砍, 砍痕, 出租车, 干咳, 晒架, 鹤嘴锄
vt. 劈, 砍, 出租, 用旧
vi. 劈, 砍, 干咳, 驾驶出租车
a. 出租的",n:35/v:65,2,0,gre,8661,8227,hack
hackneyed,hackneyed,'hæknid,s repeated too often; overfamiliar through overuse,"a. 使用过于频繁的, 常见的, 陈腐的",j:100,0,0,toefl gre,32700,26346,hackneyed
haft,haft,hɑ:ft,n. the handle of a weapon or tool,"n. 柄, 把手
vt. 装上柄",n:100,0,0,gre,0,31237,haft
haggard,haggard,'hægәd,n. British writer noted for romantic adventure novels (1856-1925),"n. 野鹰
a. 憔悴的, 形容枯槁的, 野性的",j:100,0,0,gre,21936,19796,haggard
haggle,haggle,hægl,"n. an instance of intense argument (as in bargaining)
v. wrangle (over a price, terms of an agreement, etc.)","vi. 争论, 杀价
vt. 乱砍, 乱劈
n. 杀价, 讨论, 争论",n:5/v:95,1,0,toefl gre,18614,16766,haggle
hail,hail,heil,"n. precipitation of ice pellets when there are strong rising air currents
n. many objects thrown forcefully through the air
n. enthusiastic greeting
v. be a native of","n. 冰雹, 致敬, 欢呼, 招呼
vt. 向...欢呼, 致敬, 招呼, 使象下雹样落下
vi. 招呼, 下雹
interj. 万岁, 欢迎",n:19/v:81,2,0,cet6 ky toefl ielts gre,6469,6105,hail
halcyon,halcyon,'hælsiәn,"n. a large kingfisher widely distributed in warmer parts of the Old World
n. a mythical bird said to breed at the time of the winter solstice in a nest floating on the sea and to have the power of calming the winds and waves
s. idyllically calm and peaceful; suggesting happy tranquillity","n. 神翠鸟, 翡翠鸟
a. 宁静的, 平稳的, 翡翠鸟的",n:100,1,0,gre,21136,28036,halcyon
hale,hale,heil,"n. a soldier of the American Revolution who was hanged as a spy by the British; his last words were supposed to have been `I only regret that I have but one life to give for my country' (1755-1776)
n. United States astronomer who discovered that sunspots are associated with strong magnetic fields (1868-1938)
n. prolific United States writer (1822-1909)
s. exhibiting or restored to vigorous good health","a. 强壮的, 矍铄的, 健壮的
vt. 猛拉, 拖曳",,1,0,gre,12816,0,hale
halfhearted,halfhearted,'hɑ:f'hɑ:tid,s. feeling or showing little interest or enthusiasm,"a. 不认真的, 无兴趣的, 不热心的",,0,0,gre,0,0,halfhearted
hall,hall,hɒ:l,"n. a large room for gatherings or entertainment
n. English writer whose novel about a lesbian relationship was banned in Britain for many years (1883-1943)
n. United States child psychologist whose theories of child psychology strongly influenced educational psychology (1844-1924)
n. United States chemist who developed an economical method of producing aluminum from bauxite (1863-1914)","n. 门厅, 走廊, 会堂",n:100,3,1,zk gk cet4 cet6 ky toefl ielts,800,1839,hall
hallmark,hallmark,'hɑ:lmɑ:k,n. a distinctive characteristic or attribute,"n. 纯度检验证明, 品质证明
vt. 加盖纯度检验证明",n:100,1,0,toefl gre,11245,8292,hallmark
hallow,hallow,'hælәu,v render holy by means of religious rites,"vt. 使...神圣, 视为神圣
n. 圣徒",,0,0,gre,43681,0,hallow
hallowed,hallowed,'hælәuid,s. worthy of religious veneration,"a. 神圣化的, 神圣的",j:100,0,0,gre,18473,16380,hallowed
hallucination,hallucination,hә.lu:si'neiʃәn,"n. illusory perception; a common symptom of severe mental disorder
n. an object perceived during a hallucinatory episode","n. 幻觉, 幻想
[医] 幻觉",n:100,1,0,gre,15755,12535,hallucination
halo,halo,'heilәu,n. a circle of light around the sun or moon,"n. 晕轮, 光圈, 晕状物, 荣光
vt. 使有晕轮, 围以光环
vi. 成晕轮",n:100,1,0,gre,14858,9536,halo
halt,halt,hɒ:lt,v. cause to stop,"n. 停止, 立定, 休息
vt. 使停止, 使立定
vi. 立定, 停止, 蹒跚, 踌躇, 有缺点
[计] 停止",n:39/v:61,3,0,cet4 cet6 ky toefl ielts,4352,5267,halt
halting,halting,'hɒ:ltiŋ,s. fragmentary or halting from emotional strain,"a. 跛的, 蹒跚的, 犹豫的",j:100,0,0,gre,20105,17820,halting
hammer,hammer,'hæmә,"n. the part of a gunlock that strikes the percussion cap when the trigger is pulled
n. a hand tool with a heavy rigid head and a handle; used to deliver an impulsive force by striking
n. a heavy metal sphere attached to a flexible wire; used in the hammer throw
n. a striker that is covered in felt and that causes the piano strings to vibrate","n. 锤, 铁锤, 钉锤
vt. 锤打, 敲打, 钉
vi. 连续锤打
[计] 锤头",v:49/n:51,2,1,gk cet4 cet6 ky toefl gre,4955,6231,hammer
hamper,hamper,'hæpә,"n. a basket usually with a cover
v. prevent the progress or free movement of","n. 食篮, 阻碍物, 食盒
vt. 阻碍, 使困累, 妨碍, 牵制",n:20/v:80,2,0,cet6 ky toefl ielts gre,8427,9044,hamper
hamstring,hamstring,'hæmstriŋ,"n. one of the tendons at the back of the knee
v. make ineffective or powerless
v. cripple by cutting the hamstring","n. 后腿腱
vt. 切断腿腱使成跛腿, 使瘫痪",n:100,1,0,gre,17508,11057,hamstring
hand,hand,hænd,"n. the (prehensile) extremity of the superior limb
n. ability
n. a position given by its location to the side of an object
n. the cards held in a card game by a given player at any given time","n. 手, 爪, 指针, 掌握, 协助, 人手, 手艺, 手迹, 支配, 插手
vt. 交给, 支持, 搀扶",v:8/n:92,4,1,zk gk ielts,163,174,hand
handball,handball,'hændbɒ:l,"n. a small rubber ball used in playing the game of handball
n. a game played in a walled court or against a single wall by two or four players who strike a rubber ball with their hands","n. 墙手球, 墙手球运动",n:100,0,0,ielts,40741,24346,handball
handbook,handbook,"'hænd,buk",n. a concise reference book providing specific information about a subject or location,"n. 手册
[计] 手册",n:100,1,0,cet6 ky ielts,7778,13017,handbook
handicap,handicap,'hændikæp,"n. advantage given to a competitor to equalize chances of winning
v. attempt to forecast the winner (especially in a horse race) and assign odds for or against a contestant
v. put at a disadvantage","n. 障碍, 困难, 不利条件
vt. 加障碍于, 妨碍",v:24/n:76,2,0,cet6 ky toefl ielts,4399,8589,handicap
handle,handle,hændl,"n. the appendage to an object that is designed to be held in order to use or move it
v. touch, lift, or hold with the hands
v. show and train","n. 柄, 把手, 把柄, 柄状物, 手感
vt. 触摸, 运用, 买卖, 处理, 操作
vi. 搬运, 易于操纵
n. 句柄
[计] 句柄",n:19/v:81,4,1,gk cet4 cet6 ky toefl gre,1576,1238,handle
handling,handling,'hændliŋ,"n. manual (or mechanical) carrying or moving or delivering or working with something
n. the action of touching with the hands (or the skillful use of the hands) or by the use of mechanical means","n. 处理
a. 操作的",n:100,0,0,ielts,4307,5435,handling
handout,handout,'hændaut,"n. an announcement distributed to members of the press in order to supplement or replace an oral presentation
n. giving money or food or clothing to a needy person","n. 施舍物, 救济品, 分发的印刷品资料, 广告物品",n:100,1,0,cet6 ielts,12316,12059,handout
handsome,handsome,'hænsәm,"s pleasing in appearance especially by reason of conformity to ideals of form and proportion
s given or giving freely","a. 英俊的, 大方的, 慷慨的, 相当可观的, 美观的, 灵敏的",j:100,2,0,zk gk cet4 cet6 ky ielts,4033,3838,handsome
handy,handy,'hændi,"n. United States blues musician who transcribed and published traditional blues music (1873-1958)
s. easy to reach
s. easy to use
s. skillful with the hands","a. 便利的, 敏捷的, 容易取得的
[化] 便于使用的; 易操作的",j:100,2,0,gk cet4 cet6 ky toefl ielts,5980,6380,handy
hang,hang,hæŋ,"n. the way a garment hangs
n. a gymnastic exercise performed on the rings or horizontal bar or parallel bars when the gymnast's weight is supported by the arms
v. be suspended or hanging
v. cause to be hanging or suspended","n. 悬挂, 诀窍, 意义
vt. 悬挂, 附着, 装饰, 垂下, 踌躇, 绞死, 使悬而未决
vi. 悬着, 垂下, 被绞死, 悬而不决",n:2/v:98,4,1,zk gk cet4 cet6 ky toefl ielts,1069,867,hang
hangar,hangar,'hæŋә,n a large structure at an airport where aircraft can be stored and maintained,"n. 棚厂, 飞机库",n:100,1,0,gre,12989,12040,hangar
hangdog,hangdog,'hæŋdɒg,s. frightened into submission or compliance,"a. 鬼鬼祟祟的, 卑躬屈膝的, 低贱的
n. 卑微的人",,0,0,gre,46396,0,hangdog
hankering,hankering,'hæŋkәriŋ,n. a yearning for something or to do something,"n. 渴望, 切望",n:100,0,0,gre,35868,33521,hankering
haphazard,haphazard,hæp'hæzәd,"s. dependent upon or characterized by chance
s. marked by great carelessness
r. without care; in a slapdash manner","n. 偶然性, 偶然事件
a. 无计划的, 偶然的, 随便的
adv. 偶然地",j:100,1,0,toefl ielts gre,11477,16170,haphazard
harangue,harangue,hә'ræŋ,"n. a loud bombastic declamation expressed with strong emotion
v. deliver a harangue to; address forcefully","n. 演讲, 热烈讨论, 长篇大论, 夸夸其谈
vt. 向...夸夸其谈地讲话",n:42/v:58,0,0,gre,21660,24121,harangue
harass,harass,'hærәs,"v. annoy continually or chronically
v. exhaust by attacking repeatedly","vt. 使困扰, 使烦恼, 折磨",v:100,3,0,ky toefl ielts gre,9456,7135,harass
harassment,harassment,'hærәsmәnt,"n. a feeling of intense annoyance caused by being tormented
n. the act of tormenting by continued persistent attacks and criticism","n. 困扰, 烦扰, 烦恼
[法] 折磨, 骚扰, 侵扰",n:100,0,0,ky ielts,7628,4591,harassment
harbinger,harbinger,'hɑ:bindʒә,n. something that precedes and indicates the approach of something or someone,"n. 通告者, 预告者, 先驱, 预兆
vt. 预告, 充做...的前驱",n:100,0,0,gre,20456,16191,harbinger
harbor,harbor,'hɑ:bә,"n. a place of refuge and comfort and security
v. maintain (a theory, thoughts, or feelings)
v. secretly shelter (as of fugitives or criminals)","n. 港, 避难所
v. 庇护, 藏匿, (使)入港停泊",v:41/n:59,0,0,cet6 ky toefl ielts gre,26500,5726,harbor
harbour,harbour,'hɑ:bә,"n a sheltered port where ships can take on or discharge cargo
n a place of refuge and comfort and security
v secretly shelter (as of fugitives or criminals)
v keep in one's possession; of animals
v hold back a thought or feeling about
v maintain (a theory, thoughts, or feelings)","n. 港, 避难所
v. 庇护, 藏匿, (使)入港停泊",v:100,3,0,gk cet4 cet6 ielts,3526,36866,harbour
hard,hard,hɑ:d,"a. dispassionate; 
a. resisting weight or pressure
s. very strong or vigorous
a. (of light) transmitted directly from a pointed light source","a. 坚硬的, 硬的, 难的, 艰苦的, 困难的, 坚固的, 猛烈的, 艰难的, 结实的, 确实的
adv. 坚硬地, 努力地, 辛苦地, 接近地, 猛烈地, 牢固地",r:37/j:63,5,1,zk gk ielts,573,438,hard
hardbitten,hardbitten,ˌhɑ:dˈbɪtn,,"a. 顽强的, 坚韧的",,0,0,gre,0,0,hardbitten
harden,harden,hɑ:dn,"v. become hard or harder
v. make hard or harder","vt. 使变硬, 使坚强, 使冷酷
vi. 变硬, 变冷酷",v:100,2,0,cet4 cet6 ky toefl gre,6995,8207,harden
hardheaded,hardheaded,'hɑ:d'hedid,"s. unreasonably rigid in the face of argument or entreaty or attack
s. guided by practical experience and observation rather than theory","a. 不易激动的, 冷静的, 脚踏实地的, 无懈可击的",,0,0,toefl gre,0,0,hardheaded
hardihood,hardihood,'hɑ:dihud,n the trait of being willing to undertake things that involve risk or danger,"n. 胆大无敌, 刚毅, 厚颜, 强壮",,0,0,gre,0,0,hardihood
hardware,hardware,'hɑ:dwєә,"n. major items of military weaponry (as tanks or missile)
n. instrumentalities (tools or implements) made of metal
n. (computer science) the mechanical, magnetic, electronic, and electrical components making up a computer system","n. 硬件, 五金器具, 零件
[计] 硬件",n:100,2,0,cet4 cet6 ky toefl ielts,3435,4019,hardware
hardy,hardy,'hɑ:di,"n. United States slapstick comedian who played the pompous and overbearing member of the Laurel and Hardy duo who made many films (1892-1957)
n. English novelist and poet (1840-1928)
s. having rugged physical strength; inured to fatigue or hardships
s. able to survive under unfavorable weather conditions","a. 难的, 艰苦的, 坚硬的, 勇敢的
adv. 努力地, 辛苦地, 坚硬地",j:100,2,0,cet6 toefl ielts gre,7183,10388,hardy
harmful,harmful,'hɑ:mful,a. causing or capable of causing harm,"a. 有害的, 伤害的",j:100,2,1,gk cet4 cet6 toefl ielts,6454,5809,harmful
harmony,harmony,'hɑ:mәni,"n. compatibility in opinion and action
n. the structure of music with respect to the composition and progression of chords
n. a harmonious state of things in general and of their properties (as of colors and sounds); congruity of parts with one another and with the whole
n. agreement of opinions","n. 协调, 和睦, 调和
[电] 和声学",n:100,2,0,gk cet4 cet6 ky toefl ielts gre,4697,4669,harmony
harness,harness,'hɑ:nis,"n. a support consisting of an arrangement of straps for holding something to the body (especially one supporting a person suspended from a parachute)
n. stable gear consisting of an arrangement of leather straps fitted to a draft animal so that it can be attached to and pull a cart
v. put a harness
v. exploit the power of","n. 马具, 挽具状带子, 甲胄
vt. 给...上挽具, 驾驭, 披上甲胄, 利用...以产生动力",v:50/n:50,1,0,cet4 cet6 ky toefl ielts gre,8482,9768,harness
harp,harp,hɑ:p,"n. a chordophone that has a triangular frame consisting of a sounding board and a pillar and a curved neck; the strings stretched between the neck and the soundbox are plucked with the fingers
n. a pair of curved vertical supports for a lampshade
v. come back to
v. play the harp","n. 竖琴
vi. 弹奏竖琴, 不停地说",v:17/n:83,1,0,cet6 gre,12360,11984,harp
harpoon,harpoon,hɑ:'pu:n,"n. a spear with a shaft and barbed point for throwing; used for catching large fish or whales; a strong line is attached to it
v. spear with a harpoon","n. 鱼叉
vt. 用鱼叉叉, 用鱼叉捕获",v:12/n:88,0,0,gre,36946,21934,harpoon
harpsichord,harpsichord,'hɑ:psikɒ:d,n. a clavier with strings that are plucked by plectra mounted on pivots,n. 羽管键琴,n:100,0,0,gre,17820,25373,harpsichord
harridan,harridan,'hæridәn,n. a scolding (even vicious) old woman,"n. 凶恶的老妇, 丑婆, 鬼婆",n:100,0,0,gre,35685,38420,harridan
harrow,harrow,'hærәu,"n. a cultivator that pulverizes or smooths the soil
v. draw a harrow over (land)","n. 哈罗公学, 耙
vt. 耙掘, 伤害, 使苦恼
vi. 被耙松",n:16/v:84,0,0,toefl gre,12074,21636,harrow
harrowing,harrowing,'hærәuiŋ,"v draw a harrow over (land)
s extremely painful","a. 痛心的, 悲惨的
[医] 神经纤维松解法",j:89/n:11,1,0,gre,19345,17151,harrowing
harry,harry,'hæri,"v. make a pillaging or destructive raid on (a place), as in wartimes","vt. 掠夺, 使苦恼, 强使前行, 折磨, 骚扰",v:100,1,0,toefl gre,1975,17022,harry
harsh,harsh,hɑ:ʃ,"s. unpleasantly stern
s. disagreeable to the senses
s. unkind or cruel or uncivil
s. severe","a. 粗糙的, 刺耳的, 严厉的
[法] 粗糙的, 严厉的, 苛刻的",j:100,2,0,cet4 cet6 ky toefl ielts gre,3931,3471,harsh
harshly,harshly,'hɑ:ʃli,r. in a harsh or unkind manner,"adv. 粗糙地, 粗暴地, 刺耳地",r:100,0,0,gre,10163,11701,harshly
hassle,hassle,'hæsl,n. disorderly fighting,"n. 激烈而持久的争论
vi. 争论
vt. 与...争辩, 使烦恼",v:22/n:78,1,0,cet6 gre,11651,10953,hassle
haste,haste,heist,"n. overly eager speed (and possible carelessness)
n. the act of moving hurriedly and in a careless manner","n. 匆忙, 急忙",n:100,1,0,cet4 cet6 ky toefl ielts,9482,13347,haste
hasten,hasten,'heisn,"v act or move at high speed
v move fast
v speed up the progress of; facilitate
v cause to occur rapidly","vt. 催促, 加紧
vi. 赶快, 急忙",v:100,1,0,cet4 cet6 toefl gre,8507,9445,hasten
hasty,hasty,'heisti,"s. excessively quick
s. done with very great haste and without due deliberation","a. 匆匆的, 轻率的, 性怠的",j:100,2,0,cet4 cet6 ky toefl ielts gre,11493,12658,hasty
hat,hat,hæt,"n. headdress that protects the head from bad weather; has shaped crown and usually a brim
n. an informal term for a person's role
v. put on or wear a hat
v. furnish with a hat","n. 帽子
vt. 给...戴帽子",n:100,3,1,zk gk ielts,2209,2015,hat
hatch,hatch,hætʃ,"n. the production of young from an egg
n. shading consisting of multiple crossing lines
n. a movable barrier covering a hatchway
v. emerge from the eggs","n. 孵化, 舱口
vt. 孵, 孵出, 策划
vi. 孵化",v:39/n:61,2,0,gk cet4 cet6 ky toefl ielts gre,7882,7365,hatch
hatchet,hatchet,'hætʃit,n. a small ax with a short handle used with one hand (usually to chop wood),"n. 斧头, 手斧, 战斧
[机] 小斧, 手斧",n:100,1,0,toefl gre,20722,17797,hatchet
hats,hats,,"n headdress that protects the head from bad weather; has shaped crown and usually a brim
n an informal term for a person's role
v put on or wear a hat
v furnish with a hat",abbr. 转换终端应用程序（Host Access Transformation Services）,,0,0,ielts,0,0,hats
